99,2015/6/15,91.7913,90.841,53.5982,0,0,5045.5,2609.25,14609.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
100,2015/6/16,90.1856,89.2677,52.2107,0,0,4957.23,2564.06,14230.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
101,2015/6/18,90.6479,88.3864,56.0639,0,0,4982.65,2538.75,15281.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
102,2015/6/22,90.0448,87.7712,56.4281,0,0,4949.5,2521.08,15380.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
103,2015/6/23,91.5696,89.2089,58.043,0,0,5033.31,2562.37,15820.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
104,2015/6/24,89.2623,87.2867,57.7864,0,0,4906.48,2507.16,15750.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
105,2015/6/25,89.3912,86.6375,59.136,0,0,4913.57,2488.51,16118.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
106,2015/6/30,91.546,88.2306,62.734,0,0,5032.01,2534.27,17099.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
110,2015/7/9,92.302,90.0494,63.4042,0,0,5073.57,2586.51,17281.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
111,2015/7/12,89.8041,85.2191,65.9319,0,0,4936.27,2447.77,17970.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
112,2015/7/13,89.9343,85.4793,65.8671,0,0,4943.43,2455.24,17953.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
113,2015/7/14,91.9735,85.7863,68.407,0,0,5055.51,2464.06,18645.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
114,2015/7/15,93.0864,86.9954,69.3887,0,0,5116.69,2498.79,18913,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
115,2015/7/16,93.2457,85.9239,67.4451,0,0,5125.44,2468.01,18383.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
116,2015/7/19,93.325,87.3235,64.0515,0,0,5129.8,2508.22,17458.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
117,2015/7/20,93.3177,87.3332,63.114,0,0,5129.4,2508.49,17202.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
118,2015/7/21,91.8305,85.8772,65.8323,0,0,5047.65,2466.67,17943.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
119,2015/7/22,91.3091,84.4953,63.6518,0,0,5018.99,2426.98,17349.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
120,2015/7/27,92.2079,87.0229,59.4511,0,0,5068.4,2499.58,16204.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
121,2015/7/28,93.4691,87.9433,59.0152,0,0,5137.72,2526.02,16085.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
122,2015/7/29,93.7288,88.2394,58.7484,0,0,5152,2534.52,16012.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
123,2015/7/30,93.7761,88.5114,58.3245,0,0,5154.59,2542.34,15897.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
124,2015/8/3,95.264,89.0443,59.2652,0,0,5236.38,2557.64,16153.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
125,2015/8/4,95.5296,89.4676,60.2796,0,0,5250.98,2569.8,16430.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
126,2015/8/5,95.5939,89.1508,59.9882,0,0,5254.51,2560.7,16350.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
127,2015/8/6,96.2532,89.6029,60.8019,0,0,5290.75,2573.69,16572.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
128,2015/8/10,93.3591,86.9418,59.9705,0,0,5131.68,2497.25,16345.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
129,2015/8/11,95.2786,88.7387,59.7513,0,0,5237.18,2548.87,16286.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
130,2015/8/12,96.783,89.8566,61.8522,0,0,5319.88,2580.98,16858.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
131,2015/8/13,94.9248,88.3983,63.7253,0,0,5217.74,2539.09,17369.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
132,2015/8/16,94.8159,87.8964,62.7534,0,0,5211.75,2524.67,17104.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
133,2015/8/17,95.3702,88.454,65.2193,0,0,5242.22,2540.69,17776.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
134,2015/8/18,95.5814,88.5548,65.0002,0,0,5253.83,2543.58,17716.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
135,2015/8/19,97.0676,89.6114,63.9651,0,0,5335.52,2573.93,17434.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
136,2015/8/20,97.6988,89.4143,63.7957,0,0,5370.22,2568.27,17388.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
137,2015/8/23,100.582,91.1765,65.6466,0,0,5528.7,2618.89,17893.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
138,2015/8/24,97.7221,90.7467,63.2232,0,0,5371.49,2606.54,17232.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
139,2015/8/25,96.9997,91.7904,61.554,0,0,5331.79,2636.52,16777.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
140,2015/8/26,96.5953,91.2183,61.4417,0,0,5309.56,2620.09,16746.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
141,2015/8/28,96.4812,90.454,60.7963,0,0,5303.29,2598.13,16571,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
142,2015/8/31,96.6925,90.8831,61.2751,0,0,5314.9,2610.46,16701.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
143,2015/9/1,94.4387,89.0408,59.1136,0,0,5191.02,2557.54,16112.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
144,2015/9/3,93.1893,88.5045,61.2625,0,0,5122.34,2542.14,16698.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
145,2015/9/5,89.5232,86.427,57.809,0,0,4920.83,2482.47,15756.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
146,2015/9/6,90.536,87.7609,56.1865,0,0,4976.5,2520.78,15314.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
147,2015/9/9,84.5116,84.874,54.7622,0,0,4645.36,2437.86,14926.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
148,2015/9/10,83.7757,84.994,52.6361,0,0,4604.9,2441.3,14346.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
149,2015/9/11,88.1981,85.4339,56.7894,0,0,4847.99,2453.94,15478.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
150,2015/9/14,90.3649,86.5517,60.2372,0,0,4967.09,2486.05,16418.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
151,2015/9/15,90.5038,86.3176,61.1375,0,0,4974.72,2479.32,16664,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
152,2015/9/16,92.4463,89.07,61.8687,0,0,5081.5,2558.38,16863.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
153,2015/9/18,91.8077,89.3634,58.7911,0,0,5046.4,2566.81,16024.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
154,2015/9/20,91.7392,89.8604,58.6288,0,0,5042.64,2581.08,15980.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
155,2015/9/24,91.2634,88.5256,58.6042,0,0,5016.48,2542.74,15973.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
156,2015/9/26,87.9943,86.0532,56.724,0,0,4836.79,2471.73,15461,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
157,2015/9/28,86.2671,82.8861,56.008,0,0,4741.85,2380.76,15265.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
158,2015/9/29,93.362,87.0072,59.1334,0,0,5131.83,2499.13,16117.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
159,2015/10/1,89.498,83.2063,60.2051,0,0,4919.44,2389.96,16409.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
160,2015/10/5,93.5333,85.7502,64.42,0,0,5141.25,2463.03,17558.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
161,2015/10/6,90.3725,82.8874,65.1297,0,0,4967.51,2380.8,17752.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
162,2015/10/8,92.1039,86.5513,64.9351,0,0,5062.68,2486.04,17699.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
163,2015/10/14,81.8952,85.6337,52.3612,0,0,4501.54,2459.68,14271.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
164,2015/10/15,86.2769,82.3776,60.4295,0,0,4742.39,2366.15,16471,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
165,2015/10/16,89.5189,84.4569,62.6074,0,0,4920.59,2425.88,17064.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
166,2015/10/17,89.1351,84.1525,61.5046,0,0,4899.5,2417.13,16764.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
167,2015/10/19,89.6573,84.2511,62.3779,0,0,4928.2,2419.97,17002.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
168,2015/10/20,88.5409,81.9723,64.8132,0,0,4866.83,2354.51,17665.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
169,2015/10/21,89.8196,83.6113,64.9117,0,0,4937.12,2401.59,17692.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
170,2015/10/22,89.7327,81.6684,67.1278,0,0,4932.34,2345.78,18296.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
171,2015/10/23,93.8048,84.1348,68.3542,0,0,5156.17,2416.62,18631.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
172,2015/10/25,94.9678,84.6861,69.4468,0,0,5220.1,2432.46,18928.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
173,2015/10/26,92.6788,84.3643,67.3038,0,0,5094.28,2423.22,18344.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
174,2015/10/27,93.5395,85.9375,67.3035,0,0,5141.59,2468.41,18344.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
175,2015/10/28,95.4764,88.0064,67.7008,0,0,5248.06,2527.83,18453,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
176,2015/10/29,96.9503,87.2082,69.6532,0,0,5329.08,2504.9,18985.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
177,2015/10/30,99.8803,88.7364,72.1364,0,0,5490.13,2548.8,19661.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
178,2015/11/2,94.1949,89.2153,60.448,0,0,5177.62,2562.56,16476.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
179,2015/11/3,92.4023,88.3523,58.3839,0,0,5079.08,2537.77,15913.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
180,2015/11/4,96.463,90.2054,60.389,0,0,5302.29,2590.99,16460,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
181,2015/11/5,93.4046,86.5893,57.2257,0,0,5134.17,2487.13,15597.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
182,2015/11/8,95.4975,88.772,59.2016,0,0,5249.22,2549.82,16136.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
